index,voted
2141,1.0
2142,2.0
2143,1.0
2144,2.0
2145,1.0
2146,2.0
2147,1.36
2148,2.0
2149,1.64
2150,1.0
2151,2.0
2152,1.72
2153,2.0
2154,2.0
2155,2.0
2156,1.0
2157,1.24
2158,1.0
2159,1.0
2160,1.0
2161,1.8
2162,2.0
2163,1.0
2164,1.0
2165,1.0
2166,1.0
2167,1.0
2168,1.0
2169,2.0
2170,1.0
2171,1.0
2172,1.0
2173,2.0
2174,1.0
2175,2.0
2176,2.0
2177,1.0
2178,1.0
2179,1.24
2180,1.68
2181,1.0
2182,1.88
2183,1.0
2184,2.0
2185,2.0
2186,2.0
2187,2.0
2188,1.0
2189,2.0
2190,1.84
2191,1.0
2192,1.0
2193,2.0
2194,1.0
2195,1.0
2196,2.0
2197,1.64
2198,1.0
2199,1.0
2200,1.0
2201,2.0
2202,1.0
2203,1.0
2204,2.0
2205,2.0
2206,1.0
2207,1.24
2208,1.0
2209,1.0
2210,2.0
2211,1.0
2212,1.0
2213,2.0
2214,1.0
2215,2.0
2216,1.0
2217,1.92
2218,1.32
2219,1.48
2220,1.0
2221,1.24
2222,1.28
2223,1.76
2224,2.0
2225,1.64
2226,2.0
2227,1.24
2228,1.88
2229,2.0
2230,1.0
2231,1.0
2232,2.0
2233,1.0
2234,1.0
2235,1.0
2236,2.0
2237,1.0
2238,2.0
2239,1.0
2240,1.0
2241,2.0
2242,1.0
2243,1.84
2244,2.0
2245,1.0
2246,2.0
2247,1.0
2248,2.0
2249,2.0
2250,2.0
2251,1.0
2252,2.0
2253,2.0
2254,1.0
2255,1.0
2256,2.0
2257,1.0
2258,1.0
2259,1.0
2260,2.0
2261,1.0
2262,1.0
2263,1.0
2264,1.12
2265,2.0
2266,1.0
2267,2.0
2268,1.0
2269,1.0
2270,1.52
2271,1.0
2272,1.28
2273,1.0
2274,2.0
2275,2.0
2276,2.0
2277,1.0
2278,1.0
2279,1.0
2280,1.0
2281,2.0
2282,1.12
2283,1.12
2284,1.0
2285,1.0
2286,1.0
2287,1.0
2288,1.0
2289,1.0
2290,1.0
2291,2.0
2292,1.0
2293,1.12
2294,2.0
2295,1.32
2296,1.0
2297,1.0
2298,1.0
2299,1.92
2300,1.92
2301,2.0
2302,2.0
2303,1.56
2304,1.0
2305,2.0
2306,2.0
2307,2.0
2308,2.0
2309,1.0
2310,2.0
2311,1.0
2312,1.0
2313,1.12
2314,1.0
2315,2.0
2316,2.0
2317,2.0
2318,2.0
2319,1.0
2320,1.0
2321,2.0
2322,2.0
2323,2.0
2324,2.0
2325,1.0
2326,1.0
2327,2.0
2328,1.0
2329,1.0
2330,1.48
2331,2.0
2332,1.4
2333,1.0
2334,1.0
2335,1.0
2336,1.12
2337,1.0
2338,1.0
2339,1.0
2340,2.0
2341,2.0
2342,1.0
2343,2.0
2344,1.0
2345,1.0
2346,1.12
2347,1.12
2348,1.24
2349,2.0
2350,2.0
2351,1.0
2352,1.36
2353,2.0
2354,2.0
2355,1.0
2356,2.0
2357,1.0
2358,1.76
2359,2.0
2360,1.0
2361,1.0
2362,2.0
2363,1.0
2364,1.0
2365,1.56
2366,1.0
2367,1.0
2368,1.0
2369,1.88
2370,1.6
2371,2.0
2372,1.24
2373,1.0
2374,1.0
2375,1.6
2376,1.0
2377,1.0
2378,1.52
2379,1.0
2380,2.0
2381,2.0
2382,2.0
2383,2.0
2384,2.0
2385,2.0
2386,2.0
2387,1.0
2388,1.68
2389,1.0
2390,1.0
2391,2.0
2392,1.0
2393,1.76
2394,1.0
2395,1.0
2396,2.0
2397,1.12
2398,2.0
2399,2.0
2400,2.0
2401,1.88
2402,1.64
2403,1.0
2404,2.0
2405,1.0
2406,1.0
2407,2.0
2408,1.0
2409,2.0
2410,1.0
2411,1.0
2412,2.0
2413,1.24
2414,1.0
2415,1.0
2416,1.0
2417,2.0
2418,1.0
2419,2.0
2420,2.0
2421,1.88
2422,2.0
2423,2.0
2424,1.0
2425,2.0
2426,1.0
2427,1.0
2428,1.0
2429,2.0
2430,1.92
2431,1.0
2432,2.0
2433,1.0
2434,1.0
2435,2.0
2436,1.0
2437,1.24
2438,2.0
2439,2.0
2440,1.12
2441,2.0
2442,1.0
2443,2.0
2444,2.0
2445,1.0
2446,2.0
2447,1.0
2448,2.0
2449,1.24
2450,1.0
2451,1.0
2452,2.0
2453,1.0
2454,2.0
2455,2.0
2456,1.0
2457,1.0
2458,2.0
2459,2.0
2460,2.0
2461,2.0
2462,2.0
2463,2.0
2464,2.0
2465,1.0
2466,1.64
2467,1.76
2468,1.24
2469,1.0
2470,1.0
2471,1.48
2472,1.0
2473,1.12
2474,1.44
2475,1.0
2476,1.0
2477,1.0
2478,1.76
2479,1.0
2480,1.0
2481,1.0
2482,2.0
2483,1.24
2484,1.16
2485,1.0
2486,1.32
2487,1.0
2488,1.0
2489,1.6
2490,1.0
2491,1.0
2492,2.0
2493,2.0
2494,1.08
2495,1.0
2496,2.0
2497,2.0
2498,1.6
2499,2.0
2500,1.0
2501,1.0
2502,1.0
2503,2.0
2504,2.0
2505,1.0
2506,1.24
2507,1.84
2508,1.0
2509,1.0
2510,1.76
2511,2.0
2512,1.76
2513,1.0
2514,2.0
2515,1.0
2516,1.0
2517,1.0
2518,2.0
2519,2.0
2520,1.92
2521,1.0
2522,1.36
2523,1.36
2524,2.0
2525,2.0
2526,1.0
2527,2.0
2528,2.0
2529,2.0
2530,1.0
2531,2.0
2532,1.0
2533,1.32
2534,2.0
2535,1.0
2536,1.12
2537,1.16
2538,1.12
2539,1.0
2540,1.0
2541,1.0
2542,1.36
2543,2.0
2544,1.0
2545,1.0
2546,1.0
2547,2.0
2548,1.12
2549,1.0
2550,1.0
2551,1.24
2552,1.0
2553,2.0
2554,1.12
2555,1.12
2556,2.0
2557,1.76
2558,1.0
2559,2.0
2560,1.0
2561,2.0
2562,2.0
2563,1.0
2564,2.0
2565,1.0
2566,1.36
2567,1.0
2568,1.0
2569,1.88
2570,1.48
2571,1.0
2572,2.0
2573,2.0
2574,1.12
2575,1.12
2576,1.0
2577,2.0
2578,1.0
2579,2.0
2580,2.0
2581,1.0
2582,1.0
2583,2.0
2584,1.0
2585,1.36
2586,1.0
2587,2.0
2588,1.0
2589,1.0
2590,2.0
2591,1.48
2592,2.0
2593,1.76
2594,1.0
2595,1.0
2596,2.0
2597,2.0
2598,1.0
2599,2.0
2600,1.0
2601,1.0
2602,1.76
2603,1.0
2604,1.0
2605,1.6
2606,2.0
2607,1.0
2608,2.0
2609,2.0
2610,1.0
2611,2.0
2612,1.84
2613,2.0
2614,2.0
2615,2.0
2616,1.12
2617,2.0
2618,2.0
2619,2.0
2620,1.0
2621,2.0
2622,1.0
2623,1.0
2624,1.0
2625,1.0
2626,2.0
2627,1.0
2628,1.0
2629,2.0
2630,1.0
2631,2.0
2632,1.0
2633,1.36
2634,2.0
2635,2.0
2636,1.0
2637,1.0
2638,1.0
2639,1.88
2640,1.0
2641,2.0
2642,1.4
2643,1.0
2644,1.0
2645,1.0
2646,1.0
2647,1.0
2648,1.0
2649,1.0
2650,1.48
2651,1.0
2652,1.0
2653,1.0
2654,1.0
2655,2.0
2656,2.0
2657,2.0
2658,2.0
2659,2.0
2660,2.0
2661,1.0
2662,1.0
2663,1.0
2664,1.12
2665,2.0
2666,1.0
2667,1.0
2668,1.0
2669,1.0
2670,1.0
2671,1.0
2672,1.0
2673,1.36
2674,1.0
2675,1.0
2676,2.0
2677,1.0
2678,2.0
2679,1.0
2680,2.0
2681,2.0
2682,1.0
2683,1.0
2684,1.0
2685,2.0
2686,1.56
2687,2.0
2688,1.76
2689,1.0
2690,2.0
2691,1.0
2692,1.4
2693,2.0
2694,2.0
2695,1.2
2696,2.0
2697,2.0
2698,1.08
2699,2.0
2700,1.0
2701,2.0
2702,1.0
2703,1.0
2704,1.0
2705,1.0
2706,1.0
2707,1.0
2708,2.0
2709,2.0
2710,1.76
2711,2.0
2712,1.0
2713,1.36
2714,1.4
2715,1.0
2716,2.0
2717,1.0
2718,2.0
2719,1.0
2720,2.0
2721,2.0
2722,1.48
2723,1.08
2724,2.0
2725,1.0
2726,2.0
2727,2.0
2728,1.0
2729,1.0
2730,2.0
2731,2.0
2732,1.0
2733,1.12
2734,2.0
2735,1.0
2736,1.48
2737,1.0
2738,1.0
2739,2.0
2740,2.0
2741,1.0
2742,1.0
2743,1.0
2744,2.0
2745,1.48
2746,2.0
2747,1.0
2748,1.0
2749,1.0
2750,1.0
2751,1.0
2752,2.0
2753,2.0
2754,1.0
2755,1.0
2756,1.0
2757,2.0
2758,1.76
2759,1.76
2760,2.0
2761,1.0
2762,1.0
2763,1.0
2764,2.0
2765,1.0
2766,2.0
2767,1.24
2768,1.8
2769,2.0
2770,1.0
2771,2.0
2772,1.76
2773,2.0
2774,1.48
2775,2.0
2776,1.0
2777,1.08
2778,2.0
2779,1.0
2780,1.0
2781,2.0
2782,1.0
2783,2.0
2784,2.0
2785,2.0
2786,1.0
2787,1.0
2788,1.0
2789,2.0
2790,1.44
2791,1.0
2792,1.0
2793,1.0
2794,1.0
2795,1.0
2796,2.0
2797,1.0
2798,2.0
2799,1.0
2800,1.0
2801,2.0
2802,2.0
2803,2.0
2804,1.0
2805,2.0
2806,2.0
2807,1.0
2808,1.0
2809,1.0
2810,1.0
2811,1.12
2812,2.0
2813,1.0
2814,1.28
2815,1.0
2816,2.0
2817,1.0
2818,2.0
2819,1.88
2820,1.0
2821,1.0
2822,2.0
2823,2.0
2824,1.0
2825,2.0
2826,1.0
2827,2.0
2828,1.84
2829,2.0
2830,1.0
2831,1.0
2832,1.0
2833,2.0
2834,2.0
2835,1.0
2836,1.48
2837,1.0
2838,1.0
2839,2.0
2840,2.0
2841,1.0
2842,2.0
2843,1.0
2844,1.0
2845,2.0
2846,2.0
2847,2.0
2848,1.0
2849,1.0
2850,2.0
2851,2.0
2852,2.0
2853,1.0
2854,1.36
2855,1.36
2856,2.0
2857,2.0
2858,1.0
2859,2.0
2860,2.0
2861,2.0
2862,1.64
2863,1.0
2864,2.0
2865,1.0
2866,1.12
2867,1.0
2868,2.0
2869,2.0
2870,2.0
2871,1.64
2872,1.12
2873,2.0
2874,1.0
2875,2.0
2876,2.0
2877,1.12
2878,2.0
2879,1.76
2880,1.0
2881,2.0
2882,1.0
2883,1.0
2884,1.0
2885,2.0
2886,1.0
2887,1.0
2888,2.0
2889,1.56
2890,1.0
2891,2.0
2892,1.0
2893,1.0
2894,2.0
2895,1.24
2896,2.0
2897,1.0
2898,1.0
2899,2.0
2900,2.0
2901,2.0
2902,1.0
2903,1.0
2904,1.88
2905,1.0
2906,2.0
2907,1.84
2908,2.0
2909,1.0
2910,1.12
2911,1.0
2912,1.0
2913,1.12
2914,1.76
2915,2.0
2916,1.0
2917,2.0
2918,1.24
2919,1.24
2920,1.88
2921,2.0
2922,2.0
2923,1.0
2924,1.0
2925,1.12
2926,2.0
2927,2.0
2928,2.0
2929,1.0
2930,1.0
2931,2.0
2932,2.0
2933,2.0
2934,2.0
2935,1.0
2936,1.0
2937,2.0
2938,1.0
2939,1.0
2940,2.0
2941,2.0
2942,1.0
2943,1.24
2944,2.0
2945,1.0
2946,2.0
2947,1.76
2948,2.0
2949,2.0
2950,2.0
2951,1.08
2952,2.0
2953,1.0
2954,1.52
2955,2.0
2956,2.0
2957,1.0
2958,2.0
2959,1.0
2960,1.0
2961,1.0
2962,1.24
2963,1.88
2964,2.0
2965,1.0
2966,2.0
2967,1.0
2968,2.0
2969,2.0
2970,1.0
2971,2.0
2972,1.0
2973,1.0
2974,1.0
2975,1.4
2976,2.0
2977,1.0
2978,1.24
2979,1.36
2980,1.0
2981,1.0
2982,2.0
2983,1.0
2984,2.0
2985,2.0
2986,2.0
2987,2.0
2988,1.0
2989,1.92
2990,1.48
2991,2.0
2992,1.0
2993,1.0
2994,2.0
2995,2.0
2996,1.0
2997,1.0
2998,1.0
2999,2.0
3000,1.0
3001,2.0
3002,2.0
3003,2.0
3004,1.0
3005,1.0
3006,1.24
3007,1.0
3008,1.0
3009,2.0
3010,1.0
3011,1.88
3012,2.0
3013,1.48
3014,2.0
3015,2.0
3016,1.0
3017,1.0
3018,1.0
3019,2.0
3020,1.0
3021,1.0
3022,1.0
3023,1.0
3024,1.0
3025,1.0
3026,1.6
3027,1.0
3028,2.0
3029,1.0
3030,2.0
3031,2.0
3032,2.0
3033,1.0
3034,1.0
3035,1.0
3036,2.0
3037,1.0
3038,1.24
3039,1.12
3040,1.6
3041,1.68
3042,2.0
3043,1.0
3044,1.0
3045,2.0
3046,1.76
3047,1.0
3048,2.0
3049,1.0
3050,1.0
3051,1.12
3052,1.12
3053,1.0
3054,2.0
3055,1.0
3056,1.0
3057,1.0
3058,1.6
3059,1.0
3060,1.12
3061,2.0
3062,2.0
3063,1.84
3064,2.0
3065,1.0
3066,1.0
3067,1.0
3068,2.0
3069,1.8
3070,1.0
3071,2.0
3072,1.44
3073,2.0
3074,2.0
3075,1.12
3076,1.0
3077,1.0
3078,1.0
3079,2.0
3080,1.0
3081,1.12
3082,2.0
3083,2.0
3084,1.12
3085,1.12
3086,1.6
3087,2.0
3088,2.0
3089,2.0
3090,2.0
3091,2.0
3092,1.0
3093,1.64
3094,1.12
3095,1.0
3096,2.0
3097,2.0
3098,1.08
3099,1.2
3100,2.0
3101,1.76
3102,1.36
3103,2.0
3104,1.12
3105,1.0
3106,2.0
3107,1.0
3108,1.88
3109,2.0
3110,2.0
3111,1.64
3112,1.0
3113,1.0
3114,1.0
3115,2.0
3116,2.0
3117,1.68
3118,2.0
3119,2.0
3120,2.0
3121,2.0
3122,2.0
3123,1.48
3124,1.88
3125,1.0
3126,2.0
3127,1.56
3128,1.0
3129,1.52
3130,1.0
3131,1.08
3132,1.0
3133,1.0
3134,1.12
3135,2.0
3136,1.0
3137,1.64
3138,2.0
3139,1.0
3140,2.0
3141,1.0
3142,2.0
3143,1.0
3144,1.0
3145,2.0
3146,2.0
3147,2.0
3148,1.88
3149,1.0
3150,1.88
3151,1.48
3152,2.0
3153,2.0
3154,1.0
3155,1.76
3156,1.0
3157,2.0
3158,1.92
3159,1.12
3160,1.52
3161,1.0
3162,1.36
3163,2.0
3164,1.0
3165,1.0
3166,1.0
3167,1.0
3168,1.32
3169,1.16
3170,1.24
3171,1.0
3172,2.0
3173,1.0
3174,2.0
3175,2.0
3176,1.88
3177,2.0
3178,1.0
3179,1.0
3180,1.0
3181,2.0
3182,1.0
3183,1.92
3184,1.0
3185,1.0
3186,1.0
3187,1.76
3188,1.0
3189,2.0
3190,2.0
3191,1.0
3192,2.0
3193,2.0
3194,2.0
3195,2.0
3196,1.0
3197,1.0
3198,1.88
3199,2.0
3200,1.12
3201,1.0
3202,2.0
3203,1.52
3204,1.0
3205,2.0
3206,2.0
3207,1.68
3208,1.12
3209,2.0
3210,1.0
3211,1.24
3212,2.0
3213,1.0
3214,2.0
3215,1.88
3216,2.0
3217,2.0
3218,1.76
3219,2.0
3220,2.0
3221,2.0
3222,2.0
3223,1.0
3224,1.84
3225,1.0
3226,1.12
3227,1.0
3228,1.0
3229,2.0
3230,1.24
3231,1.16
3232,1.0
3233,1.0
3234,2.0
3235,1.52
3236,2.0
3237,2.0
3238,1.0
3239,2.0
3240,2.0
3241,1.0
3242,2.0
3243,1.0
3244,1.16
3245,1.0
3246,2.0
3247,1.0
3248,1.0
3249,1.0
3250,2.0
3251,1.0
3252,2.0
3253,1.0
3254,1.6
3255,1.0
3256,1.0
3257,1.56
3258,1.0
3259,1.64
3260,1.92
3261,2.0
3262,1.0
3263,1.0
3264,1.0
3265,2.0
3266,2.0
3267,2.0
3268,1.08
3269,2.0
3270,1.0
3271,1.56
3272,1.0
3273,1.0
3274,1.0
3275,1.76
3276,1.36
3277,2.0
3278,2.0
3279,2.0
3280,1.0
3281,1.0
3282,1.88
3283,1.88
3284,2.0
3285,1.0
3286,1.0
3287,1.0
3288,2.0
3289,1.56
3290,1.8
3291,1.12
3292,1.12
3293,2.0
3294,1.0
3295,2.0
3296,1.0
3297,1.0
3298,2.0
3299,2.0
3300,1.0
3301,1.32
3302,1.0
3303,1.8
3304,1.0
3305,2.0
3306,1.0
3307,1.0
3308,1.12
3309,1.0
3310,1.88
3311,1.48
3312,1.0
3313,1.0
3314,2.0
3315,1.0
3316,1.0
3317,2.0
3318,2.0
3319,1.0
3320,1.0
3321,1.24
3322,2.0
3323,1.0
3324,1.0
3325,2.0
3326,1.0
3327,1.0
3328,2.0
3329,2.0
3330,2.0
3331,1.24
3332,1.0
3333,1.0
3334,2.0
3335,1.0
3336,2.0
3337,2.0
3338,1.0
3339,1.0
3340,2.0
3341,1.0
3342,2.0
3343,1.0
3344,1.0
3345,1.64
3346,1.44
3347,1.0
3348,2.0
3349,1.0
3350,1.12
3351,2.0
3352,2.0
3353,1.6
3354,1.36
3355,1.0
3356,2.0
3357,1.0
3358,1.2
3359,2.0
3360,1.0
3361,1.0
3362,1.0
3363,2.0
3364,2.0
3365,1.0
3366,2.0
3367,1.0
3368,2.0
3369,1.0
3370,1.0
3371,1.6
3372,1.0
3373,1.0
3374,2.0
3375,2.0
3376,2.0
3377,2.0
3378,1.0
3379,2.0
3380,1.4
3381,1.0
3382,2.0
3383,1.0
3384,2.0
3385,1.68
3386,1.0
3387,2.0
3388,1.0
3389,2.0
3390,1.0
3391,1.0
3392,2.0
3393,1.6
3394,1.0
3395,2.0
3396,2.0
3397,1.0
3398,1.0
3399,1.0
3400,1.0
3401,1.0
3402,2.0
3403,1.0
3404,1.0
3405,1.24
3406,2.0
3407,1.12
3408,2.0
3409,1.0
3410,1.0
3411,1.0
3412,1.0
3413,1.08
3414,1.88
3415,2.0
3416,1.0
3417,2.0
3418,2.0
3419,1.0
3420,1.0
3421,1.48
3422,1.0
3423,1.0
3424,1.44
3425,2.0
3426,1.0
3427,1.92
3428,1.0
3429,1.0
3430,2.0
3431,1.12
3432,1.0
3433,1.12
3434,1.0
3435,1.0
3436,2.0
3437,1.0
3438,1.0
3439,1.0
3440,1.76
3441,2.0
3442,2.0
3443,1.24
3444,1.0
3445,2.0
3446,1.0
3447,1.36
3448,1.4
3449,1.0
3450,1.0
3451,1.0
3452,1.36
3453,1.52
3454,2.0
3455,2.0
3456,1.0
3457,2.0
3458,2.0
3459,2.0
3460,1.88
3461,1.0
3462,2.0
3463,1.0
3464,1.0
3465,2.0
3466,1.0
3467,1.0
3468,1.0
3469,2.0
3470,1.0
3471,1.0
3472,2.0
3473,1.0
3474,1.12
3475,1.92
3476,1.0
3477,1.0
3478,1.24
3479,2.0
3480,1.88
3481,2.0
3482,1.0
3483,2.0
3484,2.0
3485,1.12
3486,1.12
3487,2.0
3488,1.0
3489,2.0
3490,2.0
3491,1.6
3492,1.0
3493,2.0
3494,1.0
3495,2.0
3496,2.0
3497,2.0
3498,1.6
3499,2.0
3500,1.24
3501,1.0
3502,1.44
3503,1.12
3504,1.0
3505,1.0
3506,1.0
3507,2.0
3508,1.0
3509,2.0
3510,1.0
3511,1.0
3512,1.0
3513,1.0
3514,1.0
3515,2.0
3516,1.12
3517,1.24
3518,2.0
3519,1.0
3520,1.0
3521,1.0
3522,1.12
3523,2.0
3524,2.0
3525,1.12
3526,1.0
3527,2.0
3528,1.84
3529,2.0
3530,1.56
3531,2.0
3532,1.0
3533,2.0
3534,2.0
3535,1.0
3536,2.0
3537,2.0
3538,1.68
3539,2.0
3540,1.0
3541,2.0
3542,1.12
3543,2.0
3544,1.0
3545,2.0
3546,1.0
3547,2.0
3548,1.0
3549,2.0
3550,1.0
3551,2.0
3552,1.0
3553,2.0
3554,1.12
3555,1.88
3556,1.12
3557,2.0
3558,2.0
3559,1.76
3560,1.0
3561,1.36
3562,1.0
3563,1.0
3564,2.0
3565,1.0
3566,1.0
3567,1.0
3568,2.0
3569,1.36
3570,1.0
3571,1.6
3572,2.0
3573,2.0
3574,1.0
3575,2.0
3576,1.0
3577,1.0
3578,2.0
3579,2.0
3580,1.12
3581,2.0
3582,2.0
3583,1.0
3584,2.0
3585,1.0
3586,2.0
3587,2.0
3588,1.76
3589,1.0
3590,1.0
3591,1.84
3592,1.0
3593,1.0
3594,2.0
3595,2.0
3596,1.36
3597,1.0
3598,1.0
3599,1.0
3600,1.0
3601,1.16
3602,2.0
3603,2.0
3604,2.0
3605,2.0
3606,2.0
3607,2.0
3608,1.0
3609,1.0
3610,1.0
3611,1.0
3612,1.0
3613,2.0
3614,1.12
3615,2.0
3616,2.0
3617,1.0
3618,2.0
3619,2.0
3620,1.0
3621,1.0
3622,1.0
3623,2.0
3624,2.0
3625,2.0
3626,2.0
3627,2.0
3628,1.48
3629,2.0
3630,1.0
3631,1.0
3632,1.0
3633,1.0
3634,1.0
3635,1.0
3636,1.0
3637,2.0
3638,2.0
3639,1.48
3640,2.0
3641,2.0
3642,2.0
3643,1.0
3644,2.0
3645,1.0
3646,1.32
3647,1.0
3648,1.0
3649,1.32
3650,1.88
3651,1.32
3652,1.0
3653,2.0
3654,1.56
3655,1.0
3656,1.48
3657,1.28
3658,2.0
3659,1.0
3660,2.0
3661,1.0
3662,1.24
3663,1.0
3664,1.0
3665,1.56
3666,2.0
3667,1.0
3668,2.0
3669,1.0
3670,1.0
3671,1.44
3672,2.0
3673,1.88
3674,2.0
3675,1.0
3676,1.0
3677,1.12
3678,1.0
3679,1.0
3680,2.0
3681,1.0
3682,2.0
3683,2.0
3684,1.0
3685,1.0
3686,1.48
3687,1.0
3688,2.0
3689,2.0
3690,1.0
3691,1.0
3692,2.0
3693,2.0
3694,1.36
3695,1.0
3696,1.0
3697,1.0
3698,2.0
3699,2.0
3700,1.0
3701,2.0
3702,1.08
3703,2.0
3704,2.0
3705,1.0
3706,2.0
3707,1.52
3708,2.0
3709,2.0
3710,2.0
3711,1.0
3712,1.32
3713,2.0
3714,2.0
3715,1.0
3716,1.0
3717,2.0
3718,1.0
3719,1.0
3720,2.0
3721,2.0
3722,2.0
3723,1.0
3724,1.0
3725,1.0
3726,1.12
3727,2.0
3728,1.0
3729,1.88
3730,1.0
3731,1.0
3732,2.0
3733,1.88
3734,2.0
3735,1.0
3736,1.0
3737,1.0
3738,2.0
3739,1.0
3740,1.0
3741,1.0
3742,2.0
3743,1.0
3744,1.0
3745,1.0
3746,2.0
3747,1.0
3748,1.0
3749,1.12
3750,2.0
3751,2.0
3752,1.0
3753,1.0
3754,2.0
3755,1.6
3756,2.0
3757,1.0
3758,1.24
3759,2.0
3760,1.0
3761,1.0
3762,2.0
3763,1.0
3764,2.0
3765,1.0
3766,1.0
3767,1.0
3768,2.0
3769,2.0
3770,2.0
3771,2.0
3772,2.0
3773,2.0
3774,1.36
3775,1.0
3776,1.8
3777,1.0
3778,2.0
3779,2.0
3780,2.0
3781,1.24
3782,1.24
3783,1.88
3784,2.0
3785,2.0
3786,1.12
3787,2.0
3788,2.0
3789,1.48
3790,1.0
3791,2.0
3792,2.0
3793,1.0
3794,1.0
3795,1.0
3796,2.0
3797,1.0
3798,2.0
3799,1.0
3800,1.0
3801,1.0
3802,1.0
3803,2.0
3804,2.0
3805,2.0
3806,2.0
3807,1.0
3808,2.0
3809,1.08
3810,1.12
3811,2.0
3812,2.0
3813,1.0
3814,2.0
3815,1.0
3816,2.0
3817,2.0
3818,1.0
3819,2.0
3820,1.2
3821,2.0
3822,1.0
3823,1.0
3824,1.0
3825,1.0
3826,1.0
3827,1.88
3828,1.0
3829,1.0
3830,1.2
3831,1.76
3832,1.08
3833,1.16
3834,1.0
3835,1.0
3836,1.0
3837,1.88
3838,1.0
3839,1.24
3840,1.0
3841,2.0
3842,2.0
3843,2.0
3844,2.0
3845,1.0
3846,2.0
3847,1.0
3848,2.0
3849,1.0
3850,1.0
3851,1.48
3852,1.0
3853,1.0
3854,2.0
3855,1.0
3856,1.12
3857,2.0
3858,1.16
3859,1.0
3860,2.0
3861,1.0
3862,2.0
3863,2.0
3864,2.0
3865,2.0
3866,1.0
3867,1.0
3868,1.12
3869,1.0
3870,2.0
3871,2.0
3872,1.0
3873,1.0
3874,2.0
3875,1.0
3876,2.0
3877,2.0
3878,1.48
3879,1.0
3880,1.0
3881,1.0
3882,1.12
3883,1.0
3884,2.0
3885,1.0
3886,1.0
3887,1.0
3888,1.0
3889,1.0
3890,1.0
3891,1.88
3892,2.0
3893,1.0
3894,1.0
3895,1.0
3896,1.64
3897,2.0
3898,1.0
3899,1.0
3900,1.0
3901,2.0
3902,1.0
3903,1.48
3904,2.0
3905,2.0
3906,1.0
3907,1.0
3908,2.0
3909,1.12
3910,1.12
3911,1.0
3912,1.68
3913,1.0
3914,1.0
3915,2.0
3916,2.0
3917,1.0
3918,2.0
3919,1.0
3920,1.88
3921,1.0
3922,2.0
3923,1.0
3924,2.0
3925,2.0
3926,1.0
3927,2.0
3928,2.0
3929,2.0
3930,1.0
3931,1.36
3932,1.84
3933,1.0
3934,2.0
3935,1.0
3936,1.56
3937,1.0
3938,1.8
3939,1.0
3940,1.64
3941,2.0
3942,1.12
3943,1.0
3944,1.0
3945,1.0
3946,1.0
3947,1.6
3948,1.0
3949,1.0
3950,1.24
3951,1.0
3952,1.0
3953,1.0
3954,1.52
3955,1.24
3956,1.84
3957,1.0
3958,2.0
3959,1.68
3960,1.16
3961,1.0
3962,1.0
3963,1.08
3964,1.0
3965,2.0
3966,1.36
3967,1.88
3968,2.0
3969,2.0
3970,1.0
3971,2.0
3972,1.8
3973,2.0
3974,2.0
3975,1.0
3976,1.0
3977,1.68
3978,2.0
3979,1.4
3980,2.0
3981,1.0
3982,1.0
3983,1.0
3984,1.0
3985,2.0
3986,1.24
3987,2.0
3988,2.0
3989,1.12
3990,2.0
3991,2.0
3992,1.72
3993,1.0
3994,1.76
3995,1.0
3996,1.0
3997,1.0
3998,1.0
3999,2.0
4000,2.0
4001,1.0
4002,1.0
4003,1.0
4004,1.48
4005,1.64
4006,1.0
4007,1.0
4008,2.0
4009,1.0
4010,2.0
4011,1.56
4012,1.0
4013,2.0
4014,2.0
4015,2.0
4016,2.0
4017,2.0
4018,2.0
4019,1.52
4020,2.0
4021,1.0
4022,2.0
4023,1.0
4024,1.0
4025,1.0
4026,1.0
4027,1.0
4028,1.0
4029,1.0
4030,1.08
4031,2.0
4032,2.0
4033,1.88
4034,2.0
4035,1.0
4036,2.0
4037,2.0
4038,2.0
4039,2.0
4040,2.0
4041,2.0
4042,2.0
4043,2.0
4044,2.0
4045,2.0
4046,2.0
4047,1.0
4048,1.0
4049,1.0
4050,1.0
4051,1.0
4052,2.0
4053,2.0
4054,2.0
4055,2.0
4056,1.0
4057,1.0
4058,1.12
4059,1.0
4060,2.0
4061,1.24
4062,1.0
4063,1.0
4064,1.0
4065,1.0
4066,2.0
4067,2.0
4068,1.0
4069,1.0
4070,1.88
4071,1.0
4072,1.0
4073,1.4
4074,1.24
4075,1.0
4076,1.6
4077,1.0
4078,2.0
4079,1.68
4080,2.0
4081,2.0
4082,1.0
4083,1.48
4084,2.0
4085,1.0
4086,1.24
4087,1.0
4088,1.12
4089,1.36
4090,1.0
4091,1.0
4092,1.0
4093,2.0
4094,1.0
4095,1.0
4096,1.0
4097,1.0
4098,1.48
4099,2.0
4100,1.0
4101,1.0
4102,1.36
4103,1.0
4104,2.0
4105,1.0
4106,2.0
4107,2.0
4108,2.0
4109,1.12
4110,1.0
4111,1.0
4112,2.0
4113,1.0
4114,1.12
4115,2.0
4116,2.0
4117,1.0
4118,1.24
4119,1.56
4120,2.0
4121,2.0
4122,1.0
4123,1.76
4124,1.0
4125,1.44
4126,1.0
4127,1.76
4128,2.0
4129,1.0
4130,1.48
4131,2.0
4132,1.48
4133,1.0
4134,1.24
4135,1.24
4136,2.0
4137,1.0
4138,1.0
4139,2.0
