index,voted
1687,1.5400896
1688,1.3091882
1689,1.4578798
1690,1.436921
1691,1.2473109
1692,1.7368218
1693,1.9869007
1694,1.5199901
1695,1.293417
1696,1.3715469
1697,1.2537352
1698,1.8471639
1699,1.3793377
1700,1.4060482
1701,1.3187971
1702,1.3568375
1703,1.4699913
1704,1.4676311
1705,1.4134358
1706,1.9847232
1707,1.3745314
1708,1.3059642
1709,1.2885278
1710,1.9860239
1711,1.5585136
1712,1.8056003
1713,1.3627936
1714,1.4421904
1715,1.308033
1716,1.4476799
1717,1.6993711
1718,1.2698535
1719,1.3394954
1720,1.9877453
1721,1.3784206
1722,1.3863308
1723,1.2873776
1724,1.983532
1725,1.5616621
1726,1.2628976
1727,1.400169
1728,1.6650207
1729,1.4802111
1730,1.3542569
1731,1.9804583
1732,1.8796839
1733,1.3918382
1734,1.8373497
1735,1.9847238
1736,1.291973
1737,1.3977153
1738,1.9060799
1739,1.2494242
1740,1.8973035
1741,1.5461648
1742,1.4616641
1743,1.3351617
1744,1.4077657
1745,1.5018961
1746,1.2559654
1747,1.4515704
1748,1.5490261
1749,1.2279992
1750,1.4232721
1751,1.6917986
1752,1.3859231
1753,1.9112405
1754,1.3031266
1755,1.2921453
1756,1.3980186
1757,1.925242
1758,1.3861973
1759,1.267734
1760,1.6341118
1761,1.3322899
1762,1.2233276
1763,1.7103618
1764,1.8359427
1765,1.2861066
1766,1.5175812
1767,1.9026443
1768,1.6702111
1769,1.3842863
1770,1.9714227
1771,1.2205143
1772,1.3558636
1773,1.2118326
1774,1.4788573
1775,1.3370054
1776,1.7793118
1777,1.2075597
1778,1.9874029
1779,1.3038157
1780,1.3185086
1781,1.2371479
1782,1.3649694
1783,1.6649139
1784,1.3202994
1785,1.4213458
1786,1.6744943
1787,1.504398
1788,1.2916849
1789,1.7722187
1790,1.2693791
1791,1.2591078
1792,1.4721307
1793,1.2362797
1794,1.9042113
1795,1.2866824
1796,1.7716057
1797,1.3195953
1798,1.9827034
1799,1.641637
1800,1.78125
1801,1.3091949
1802,1.9871224
1803,1.6084237
1804,1.9884312
1805,1.3752445
1806,1.6578028
1807,1.1886246
1808,1.4850326
1809,1.9859127
1810,1.5104734
1811,1.4635332
1812,1.333686
1813,1.3374522
1814,1.6588562
1815,1.6363974
1816,1.2194285
1817,1.3395481
1818,1.4721032
1819,1.2531278
1820,1.3084091
1821,1.543975
1822,1.5161688
1823,1.8935218
1824,1.310458
1825,1.696693
1826,1.2537129
1827,1.5606222
1828,1.9181942
1829,1.3991665
1830,1.5698978
1831,1.5922862
1832,1.4463253
1833,1.3011614
1834,1.389291
1835,1.253594
1836,1.3088108
1837,1.3021754
1838,1.3952034
1839,1.4898629
1840,1.9292771
1841,1.808077
1842,1.8471502
1843,1.976649
1844,1.811628
1845,1.5609276
1846,1.3087094
1847,1.9860632
1848,1.4238548
1849,1.8376309
1850,1.3292769
1851,1.4864583
1852,1.8162444
1853,1.2706306
1854,1.7816274
1855,1.9850693
1856,1.2893766
1857,1.8027853
1858,1.3919175
1859,1.3627369
1860,1.456775
1861,1.815913
1862,1.446379
1863,1.2981584
1864,1.3175735
1865,1.493305
1866,1.7349573
1867,1.6079822
1868,1.1894771
1869,1.3738222
1870,1.4707148
1871,1.8360164
1872,1.3229719
1873,1.3774738
1874,1.8071787
1875,1.8838465
1876,1.5322089
1877,1.353593
1878,1.3966321
1879,1.74807
1880,1.879967
1881,1.2549977
1882,1.9713956
1883,1.786271
1884,1.6249061
1885,1.3363749
1886,1.4297324
1887,1.5323814
1888,1.3711424
1889,1.3751835
1890,1.4477493
1891,1.6578631
1892,1.813617
1893,1.4930693
1894,1.4217653
1895,1.306508
1896,1.3468308
1897,1.4003781
1898,1.4232975
1899,1.3266444
1900,1.3900207
1901,1.6184896
1902,1.9741439
1903,1.8637841
1904,1.3251407
1905,1.3453876
1906,1.5423114
1907,1.8070784
1908,1.8061444
1909,1.4807934
1910,1.3670294
1911,1.8170189
1912,1.4070086
1913,1.3267133
1914,1.9877144
1915,1.3294344
1916,1.5355438
1917,1.4372478
1918,1.2774888
1919,1.397896
1920,1.6480386
1921,1.9783407
1922,1.980976
1923,1.3230474
1924,1.2453483
1925,1.7713653
1926,1.4546468
1927,1.5773836
1928,1.98257
1929,1.4061254
1930,1.990613
1931,1.2620648
1932,1.220811
1933,1.4612552
1934,1.9881269
1935,1.8768898
1936,1.3259907
1937,1.8714498
1938,1.244646
1939,1.8254317
1940,1.5431541
1941,1.9828725
1942,1.2220654
1943,1.417339
1944,1.485738
1945,1.550168
1946,1.3027617
1947,1.1944988
1948,1.9168991
1949,1.5418388
1950,1.3028957
1951,1.4216223
1952,1.2225004
1953,1.2830975
1954,1.317103
1955,1.4063003
1956,1.3976353
1957,1.3459619
1958,1.3718399
1959,1.5360065
1960,1.8077154
1961,1.360779
1962,1.6723392
1963,1.8107765
1964,1.7775311
1965,1.9784747
1966,1.5623537
1967,1.9837693
1968,1.8731395
1969,1.5639986
1970,1.2337359
1971,1.5270636
1972,1.5802064
1973,1.3255035
1974,1.346569
1975,1.6743591
1976,1.4601811
1977,1.8545939
1978,1.9022536
1979,1.2599123
1980,1.2455612
1981,1.885586
1982,1.6384829
1983,1.2753632
1984,1.4286755
1985,1.1685982
1986,1.3589716
1987,1.983945
1988,1.3290522
1989,1.5095135
1990,1.2203226
1991,1.4867629
1992,1.5847337
1993,1.1602514
1994,1.718598
1995,1.2802229
1996,1.9878802
1997,1.3988938
1998,1.981889
1999,1.7734435
2000,1.2245533
2001,1.9875985
2002,1.4271938
2003,1.598364
2004,1.5620848
2005,1.3293691
2006,1.2275966
2007,1.3931526
2008,1.1866015
2009,1.5498579
2010,1.8318053
2011,1.2535006
2012,1.4672165
2013,1.5326418
2014,1.4555153
2015,1.3082262
2016,1.5474286
2017,1.5191249
2018,1.3608683
2019,1.4775531
2020,1.3101848
2021,1.2726731
2022,1.2548923
2023,1.2686824
2024,1.4609253
2025,1.4124038
2026,1.8044038
2027,1.7289909
2028,1.8415688
2029,1.5909028
2030,1.3354841
2031,1.3796319
2032,1.4116659
2033,1.9824506
2034,1.5582223
2035,1.721061
2036,1.7811887
2037,1.5180284
2038,1.9851002
2039,1.3897187
2040,1.5155289
2041,1.3192264
2042,1.3680645
2043,1.4749801
2044,1.2837774
2045,1.1700321
2046,1.979094
2047,1.8963143
2048,1.66096
2049,1.4071691
2050,1.4651699
2051,1.9808593
2052,1.973394
2053,1.4506603
2054,1.4555308
2055,1.2384727
2056,1.450091
2057,1.7209364
2058,1.311174
2059,1.5911604
2060,1.6165425
2061,1.4719645
2062,1.3977237
2063,1.4790652
2064,1.9885427
2065,1.7931663
2066,1.4747
2067,1.4760456
2068,1.3288622
2069,1.2569971
2070,1.3975118
2071,1.3605789
2072,1.7425004
2073,1.5982084
2074,1.449876
2075,1.9864545
2076,1.6537329
2077,1.342452
2078,1.2832817
2079,1.9735032
2080,1.9809012
2081,1.2739393
2082,1.9139888
2083,1.396489
2084,1.2507453
2085,1.3897475
2086,1.9756491
2087,1.9783671
2088,1.7792388
2089,1.4650207
2090,1.5504022
2091,1.9846207
2092,1.233009
2093,1.2623196
2094,1.4002886
2095,1.844766
2096,1.2866784
2097,1.7954595
2098,1.2537849
2099,1.9929615
2100,1.8073671
2101,1.26375
2102,1.5077658
2103,1.3667938
2104,1.5756286
2105,1.3875577
2106,1.5731548
2107,1.3748333
2108,1.986487
2109,1.2464198
2110,1.2491959
2111,1.48393
2112,1.5253702
2113,1.7370327
2114,1.9812967
2115,1.9238529
2116,1.3508321
2117,1.553494
2118,1.5859162
2119,1.5426345
2120,1.7783381
2121,1.5791608
2122,1.57158
2123,1.9882097
2124,1.3810539
2125,1.7984649
2126,1.197159
2127,1.6043872
2128,1.5997102
2129,1.3171773
2130,1.5106328
2131,1.7798982
2132,1.3363745
2133,1.2821616
2134,1.9768374
2135,1.3139993
2136,1.3778915
2137,1.2094473
2138,1.3299036
2139,1.9850218
2140,1.9877175
2141,1.2996613
2142,1.866971
2143,1.2644479
2144,1.9831291
2145,1.4196877
2146,1.9800076
2147,1.5351247
2148,1.9807506
2149,1.5320858
2150,1.3498614
2151,1.8274268
2152,1.5175997
2153,1.6405777
2154,1.5959232
2155,1.8748487
2156,1.2875903
2157,1.4584492
2158,1.3361177
2159,1.3905363
2160,1.2612965
2161,1.5158734
2162,1.8695649
2163,1.431939
2164,1.3729165
2165,1.3692755
2166,1.4478931
2167,1.2631801
2168,1.3012012
2169,1.8837696
2170,1.3444862
2171,1.3190825
2172,1.4050883
2173,1.6042701
2174,1.2265689
2175,1.8082709
2176,1.8300453
2177,1.2727237
2178,1.2759664
2179,1.4516999
2180,1.516258
2181,1.416742
2182,1.5823387
2183,1.4263141
2184,1.6986082
2185,1.7492532
2186,1.8245528
2187,1.5584195
2188,1.2985498
2189,1.9265008
2190,1.5752406
2191,1.4482764
2192,1.3684027
2193,1.5979548
2194,1.2581106
2195,1.4334627
2196,1.8641493
2197,1.5362217
2198,1.2690815
2199,1.3070273
2200,1.413405
2201,1.720954
2202,1.3952991
2203,1.4014989
2204,1.9887573
2205,1.604746
2206,1.3732944
2207,1.497382
2208,1.2269474
2209,1.333019
2210,1.6788317
2211,1.3642044
2212,1.3188878
2213,1.7199823
2214,1.3499677
2215,1.8286616
2216,1.4348307
2217,1.6301076
2218,1.4748192
2219,1.5053242
2220,1.2901443
2221,1.4255242
2222,1.469968
2223,1.5340567
2224,1.828023
2225,1.5321604
2226,1.7492993
2227,1.4312024
2228,1.5496947
2229,1.8901587
2230,1.3019238
2231,1.3983469
2232,1.7024623
2233,1.3160613
2234,1.2902113
2235,1.4281263
2236,1.9333383
2237,1.1846471
2238,1.8095313
2239,1.3763452
2240,1.3833317
2241,1.7491362
2242,1.1877067
2243,1.5398996
2244,1.6150593
2245,1.270834
2246,1.7840672
2247,1.2269442
2248,1.6453692
2249,1.9825723
2250,1.988387
2251,1.3851612
2252,1.5546702
2253,1.6687143
2254,1.4041507
2255,1.212979
2256,1.9867328
2257,1.2448167
2258,1.4040697
2259,1.2109216
2260,1.9843909
2261,1.3761255
2262,1.3509009
2263,1.2854699
2264,1.4411254
2265,1.9843452
2266,1.1469834
2267,1.7019295
2268,1.3234369
2269,1.4537517
2270,1.4962996
2271,1.2606752
2272,1.4775238
2273,1.292026
2274,1.8705887
2275,1.9806187
2276,1.9816792
2277,1.341464
2278,1.4194157
2279,1.2290535
2280,1.2939905
2281,1.9884539
2282,1.4848119
2283,1.4480157
2284,1.3247393
2285,1.3316245
2286,1.2864515
2287,1.1713698
2288,1.2851579
2289,1.259539
2290,1.4355081
2291,1.6399498
2292,1.2703925
2293,1.5339279
2294,1.8229641
2295,1.4738259
2296,1.3629481
2297,1.3950294
2298,1.3935431
2299,1.6271576
2300,1.6170459
2301,1.9898665
2302,1.8769808
2303,1.548041
2304,1.248013
2305,1.761841
2306,1.9873539
2307,1.7283199
2308,1.6442409
2309,1.322004
2310,1.6967973
2311,1.387198
2312,1.2462065
2313,1.3989779
2314,1.4235473
2315,1.9835432
2316,1.892121
2317,1.6823854
2318,1.6247709
2319,1.2404197
2320,1.4166452
2321,1.7835838
2322,1.9861382
2323,1.5607902
2324,1.7418154
2325,1.1816913
2326,1.3078412
2327,1.7809552
2328,1.2163221
2329,1.1485536
2330,1.5188912
2331,1.984731
2332,1.5010201
2333,1.2976825
2334,1.3675915
2335,1.2598006
2336,1.4018589
2337,1.3828963
2338,1.3294933
2339,1.3192576
2340,1.6170075
2341,1.7048371
2342,1.1964551
2343,1.9891708
2344,1.301693
2345,1.4173588
2346,1.4683325
2347,1.4067305
2348,1.47605
2349,1.6531478
2350,1.6428456
2351,1.2871332
2352,1.4772496
2353,1.6619312
2354,1.9893104
2355,1.2599256
2356,1.8037323
2357,1.2487724
2358,1.551165
2359,1.6122438
2360,1.3660426
2361,1.3590518
2362,1.8120706
2363,1.3752033
2364,1.4153613
2365,1.462355
2366,1.3222339
2367,1.3634391
2368,1.2256117
2369,1.5571073
2370,1.5088505
2371,1.6347605
2372,1.5094737
2373,1.3769639
2374,1.2853594
2375,1.5003282
2376,1.2971187
2377,1.2361709
2378,1.4800184
2379,1.4207966
2380,1.5486615
2381,1.7045518
2382,1.7630299
2383,1.981832
2384,1.9784302
2385,1.6495861
2386,1.8783251
2387,1.339835
2388,1.5808653
2389,1.2672356
2390,1.4153471
2391,1.7425894
2392,1.3671364
2393,1.5867783
2394,1.2442362
2395,1.2480965
2396,1.6491725
2397,1.4389505
2398,1.6441092
2399,1.9780196
2400,1.6836317
2401,1.5674889
2402,1.5532159
2403,1.3847333
2404,1.7234218
2405,1.4388263
2406,1.2602203
2407,1.9790065
2408,1.2442249
2409,1.5988498
2410,1.4027008
2411,1.4203287
2412,1.622836
2413,1.4910033
2414,1.2136468
2415,1.4937159
2416,1.3692768
2417,1.9868406
2418,1.3251193
2419,1.783438
2420,1.9824871
2421,1.5543777
2422,1.8287523
2423,1.9747474
2424,1.2344108
2425,1.7695683
2426,1.4687142
2427,1.3417423
2428,1.2915392
2429,1.9830089
2430,1.5804814
2431,1.1261135
2432,1.9859948
2433,1.2611167
2434,1.2770026
2435,1.5372329
2436,1.2297292
2437,1.4606122
2438,1.8667
2439,1.7349565
2440,1.3863596
2441,1.7816473
2442,1.2689247
2443,1.6115135
2444,1.8742855
2445,1.3232831
2446,1.9908249
2447,1.3841354
2448,1.9840169
2449,1.4947087
2450,1.3669109
2451,1.3758175
2452,1.8468772
2453,1.3137836
2454,1.6803881
2455,1.6541429
2456,1.3801059
2457,1.2337879
2458,1.8884134
2459,1.871676
2460,1.9853272
2461,1.7127492
2462,1.9875733
2463,1.9723994
2464,1.870886
2465,1.3663509
2466,1.520086
2467,1.5912766
2468,1.4582962
2469,1.4637566
2470,1.4161037
2471,1.4894636
2472,1.2675561
2473,1.4629909
2474,1.4769261
2475,1.3678629
2476,1.3633345
2477,1.4741647
2478,1.5304394
2479,1.2243569
2480,1.3718616
2481,1.4226702
2482,1.9817744
2483,1.4983599
2484,1.4449699
2485,1.3252438
2486,1.4946425
2487,1.2911206
2488,1.4195793
2489,1.5581384
2490,1.3667575
2491,1.2339504
2492,1.9786897
2493,1.796943
2494,1.4963396
2495,1.3197846
2496,1.8171812
2497,1.9850074
2498,1.5380195
2499,1.6919954
2500,1.3908101
2501,1.328955
2502,1.1961303
2503,1.8678212
2504,1.7346457
2505,1.2726495
2506,1.4763799
2507,1.5504998
2508,1.4167788
2509,1.4135666
2510,1.5615859
2511,1.8891169
2512,1.559329
2513,1.3936597
2514,1.7370358
2515,1.3383982
2516,1.3202515
2517,1.2363664
2518,1.9869697
2519,1.987157
2520,1.5944207
2521,1.3889002
2522,1.4572783
2523,1.5238098
2524,1.7072752
2525,1.7857776
2526,1.242932
2527,1.6102451
2528,1.9797306
2529,1.6803563
2530,1.3692793
2531,1.6558768
2532,1.403072
2533,1.4513557
2534,1.5880879
2535,1.3190923
2536,1.4665637
2537,1.5215662
2538,1.4013493
2539,1.3491668
2540,1.4154508
2541,1.3367579
2542,1.4984931
2543,1.8376147
2544,1.3362719
2545,1.2720293
2546,1.2917424
2547,1.9929816
2548,1.4039187
2549,1.4347303
2550,1.2581103
2551,1.4685473
2552,1.3068802
2553,1.7862178
2554,1.4829506
2555,1.4662116
2556,1.9872429
2557,1.5117712
2558,1.1885095
2559,1.7895851
2560,1.3381437
2561,1.8680708
2562,1.5878023
2563,1.2711873
2564,1.8853514
2565,1.4134685
2566,1.4947479
2567,1.3389044
2568,1.3952739
2569,1.5861
2570,1.5106226
2571,1.3067278
2572,1.983292
2573,1.891193
2574,1.4085042
2575,1.4839709
2576,1.3219982
2577,1.8628024
2578,1.1688867
2579,1.9895824
2580,1.9808741
2581,1.2088963
2582,1.2920347
2583,1.6539649
2584,1.2590224
2585,1.5025004
2586,1.4284763
2587,1.9379004
2588,1.3917034
2589,1.3209568
2590,1.8905777
2591,1.5097318
2592,1.8690478
2593,1.4942498
2594,1.2262845
2595,1.421426
2596,1.5992641
2597,1.9447976
2598,1.3351587
2599,1.798351
2600,1.4214358
2601,1.2429744
2602,1.5126691
2603,1.3135417
2604,1.2811393
2605,1.6383363
2606,1.869729
2607,1.2984512
2608,1.7500489
2609,1.908816
2610,1.3806169
2611,1.6912634
2612,1.5069524
2613,1.9036752
2614,1.9833844
2615,1.983887
2616,1.4629958
2617,1.8709482
2618,1.7097703
2619,1.8546883
2620,1.3058685
2621,1.8241527
2622,1.4093106
2623,1.2938261
2624,1.3536063
2625,1.2765951
2626,1.7704889
2627,1.4311084
2628,1.3490592
2629,1.7592635
2630,1.1970646
2631,1.6110666
2632,1.2959296
2633,1.5213467
2634,1.9890213
2635,1.578638
2636,1.4287038
2637,1.3131161
2638,1.3218136
2639,1.5161822
2640,1.2374105
2641,1.8989667
2642,1.5164369
2643,1.2645428
2644,1.3789432
2645,1.4452666
2646,1.4525951
2647,1.284148
2648,1.3969586
2649,1.2653598
2650,1.5271686
2651,1.2609057
2652,1.2304429
2653,1.3997685
2654,1.1821185
2655,1.9801234
2656,1.8885261
2657,1.9882843
2658,1.8973403
2659,1.9876263
2660,1.7088673
2661,1.4016328
2662,1.3543857
2663,1.3313566
2664,1.4746579
2665,1.8290958
2666,1.3607169
2667,1.2139146
2668,1.1872778
2669,1.2115774
2670,1.292306
2671,1.2573202
2672,1.3267311
2673,1.50268
2674,1.2462074
2675,1.3094358
2676,1.6054169
2677,1.2923881
2678,1.6592741
2679,1.3148879
2680,1.8756523
2681,1.9814789
2682,1.426287
2683,1.344747
2684,1.426619
2685,1.7049432
2686,1.513941
2687,1.8599337
2688,1.5088453
2689,1.254755
2690,1.604083
2691,1.4305086
2692,1.5157996
2693,1.7929443
2694,1.8763664
2695,1.4791006
2696,1.7801832
2697,1.9900006
2698,1.3952899
2699,1.9050267
2700,1.2109306
2701,1.808953
2702,1.3577319
2703,1.2550559
2704,1.4296905
2705,1.345479
2706,1.43002
2707,1.2852764
2708,1.6251922
2709,1.7895707
2710,1.5811568
2711,1.9183582
2712,1.3183776
2713,1.5207682
2714,1.4554354
2715,1.2743267
2716,1.7537334
2717,1.3779572
2718,1.6850388
2719,1.2952807
2720,1.9841843
2721,1.9887321
2722,1.4846601
2723,1.4624876
2724,1.9782765
2725,1.3603222
2726,1.8901368
2727,1.9875919
2728,1.3201647
2729,1.3524379
2730,1.7066764
2731,1.586022
2732,1.3907837
2733,1.5207865
2734,1.7884403
2735,1.2536217
2736,1.5283296
2737,1.2711629
2738,1.2198856
2739,1.8003713
2740,1.9905679
2741,1.3377432
2742,1.3477005
2743,1.3696055
2744,1.9774284
2745,1.5572755
2746,1.8135424
2747,1.2946712
2748,1.3373042
2749,1.2333347
2750,1.330881
2751,1.3445604
2752,1.9887373
2753,1.8562973
2754,1.3554773
2755,1.4047865
2756,1.2503837
2757,1.7690045
2758,1.5628989
2759,1.6228253
2760,1.9764863
2761,1.2909278
2762,1.2233411
2763,1.3410922
2764,1.773366
2765,1.3925816
2766,1.8607491
2767,1.4424179
2768,1.5095712
2769,1.7364583
2770,1.2926105
2771,1.896461
2772,1.5883722
2773,1.656235
2774,1.5274357
2775,1.6897061
2776,1.4158136
2777,1.4532963
2778,1.5954244
2779,1.3169731
2780,1.4102579
2781,1.8426558
2782,1.2916962
2783,1.6860468
2784,1.8903959
2785,1.7376884
2786,1.4033805
2787,1.2345314
2788,1.1958034
2789,1.5833447
2790,1.5561182
2791,1.2111164
2792,1.3499929
2793,1.3621275
2794,1.2468878
2795,1.2641498
2796,1.9902871
2797,1.3887094
2798,1.7984604
2799,1.3658913
2800,1.251514
2801,1.8565662
2802,1.821112
2803,1.816231
2804,1.3432602
2805,1.6742786
2806,1.7001858
2807,1.3910248
2808,1.2186767
2809,1.3767017
2810,1.3865361
2811,1.4769547
2812,1.968536
2813,1.3598832
2814,1.4538032
2815,1.4242609
2816,1.8235248
2817,1.3668834
2818,1.9830987
2819,1.5657486
2820,1.2426072
2821,1.3140277
2822,1.6530637
2823,1.9828943
2824,1.2788204
2825,1.9555136
2826,1.3342028
2827,1.9838659
2828,1.534795
2829,1.8889598
2830,1.2058403
2831,1.2989153
2832,1.3191708
2833,1.7012366
2834,1.9867034
2835,1.2379588
2836,1.4625492
2837,1.3444324
2838,1.4475294
2839,1.8847221
2840,1.5754552
2841,1.3065116
2842,1.690086
2843,1.2962803
2844,1.3721783
2845,1.9823223
2846,1.5998706
2847,1.8116112
2848,1.2721617
2849,1.4200939
2850,1.7726841
2851,1.9771408
2852,1.5542803
2853,1.3915205
2854,1.5307747
2855,1.4506336
2856,1.8873465
2857,1.9875791
2858,1.3075762
2859,1.7207463
2860,1.9795103
2861,1.6810822
2862,1.4940788
2863,1.2708328
2864,1.9858516
2865,1.286127
2866,1.4680495
2867,1.402074
2868,1.7689643
2869,1.7563189
2870,1.7259247
2871,1.5577756
2872,1.4339038
2873,1.7827306
2874,1.3705815
2875,1.7781321
2876,1.7208043
2877,1.3931543
2878,1.5670822
2879,1.5878613
2880,1.3746666
2881,1.9809576
2882,1.2648969
2883,1.3534429
2884,1.37944
2885,1.9825287
2886,1.2731804
2887,1.2708385
2888,1.786983
2889,1.5560527
2890,1.2979851
2891,1.8264782
2892,1.4380822
2893,1.2848127
2894,1.8849802
2895,1.5114951
2896,1.9839052
2897,1.2535139
2898,1.4006733
2899,1.7886313
2900,1.6330316
2901,1.987096
2902,1.3221436
2903,1.4038152
2904,1.5661067
2905,1.3942351
2906,1.7587774
2907,1.5180259
2908,1.9871529
2909,1.2757066
2910,1.4617308
2911,1.4425344
2912,1.242877
2913,1.4792855
2914,1.5633388
2915,1.6903065
2916,1.3837328
2917,1.7501129
2918,1.443022
2919,1.5068232
2920,1.5679497
2921,1.7302394
2922,1.6804944
2923,1.2079364
2924,1.3815687
2925,1.4496504
2926,1.6681533
2927,1.8401552
2928,1.6446002
2929,1.3167769
2930,1.3436222
2931,1.9814775
2932,1.8433526
2933,1.6679837
2934,1.7237383
2935,1.3478822
2936,1.451699
2937,1.9887047
2938,1.398628
2939,1.3172896
2940,1.6139475
2941,1.6395397
2942,1.3125166
2943,1.4620291
2944,1.9294888
2945,1.3945749
2946,1.6516441
2947,1.5706855
2948,1.9725435
2949,1.8368639
2950,1.8736099
2951,1.4336249
2952,1.6105709
2953,1.3611095
2954,1.476722
2955,1.978641
2956,1.9791644
2957,1.2749956
2958,1.7641361
2959,1.3979497
2960,1.376788
2961,1.3807075
2962,1.4897376
2963,1.5072774
2964,1.669586
2965,1.2840137
2966,1.9870554
2967,1.3637176
2968,1.5293168
2969,1.9866846
2970,1.2808347
2971,1.9824759
2972,1.1842161
2973,1.3785487
2974,1.3611729
2975,1.525501
2976,1.8012682
2977,1.3143889
2978,1.4946076
2979,1.5178285
2980,1.2920941
2981,1.2360054
2982,1.9834504
2983,1.4124515
2984,1.8096384
2985,1.80377
2986,1.5415365
2987,1.6067742
2988,1.3727107
2989,1.6293627
2990,1.5530399
2991,1.9859315
2992,1.2928972
2993,1.2204936
2994,1.6373664
2995,1.6923326
2996,1.3559257
2997,1.424507
2998,1.2440326
2999,1.6403238
3000,1.39173
3001,1.7689009
3002,1.6322619
3003,1.6658057
3004,1.3911042
3005,1.4493246
3006,1.4987289
3007,1.3893522
3008,1.3986977
3009,1.8931421
3010,1.2426606
3011,1.631948
3012,1.8274736
3013,1.5047641
3014,1.6971549
3015,1.9857919
3016,1.4162194
3017,1.3672904
3018,1.3269405
3019,1.9818784
3020,1.3480831
3021,1.3961573
3022,1.3602409
3023,1.3886375
3024,1.3865999
3025,1.4007179
3026,1.3998729
3027,1.2030742
3028,1.9104202
3029,1.4169499
3030,1.6297944
3031,1.7404838
3032,1.9240961
3033,1.3412553
3034,1.3404673
3035,1.3019127
3036,1.8565415
3037,1.2739744
3038,1.497085
3039,1.4813483
3040,1.618336
3041,1.5064623
3042,1.6819708
3043,1.3770901
3044,1.3615998
3045,1.9836627
3046,1.5734175
3047,1.4490638
3048,1.8631793
3049,1.370059
3050,1.1985344
3051,1.4303316
3052,1.4596248
3053,1.3203211
3054,1.9894698
3055,1.2778517
3056,1.3446648
3057,1.250934
3058,1.5620737
3059,1.3009541
3060,1.4375674
3061,1.8909723
3062,1.7851237
3063,1.5135263
3064,1.9749053
3065,1.3041512
3066,1.34476
3067,1.2446994
3068,1.865953
3069,1.6163191
3070,1.4252142
3071,1.6452372
3072,1.4772644
3073,1.9864496
3074,1.7025821
3075,1.4322907
3076,1.4008298
3077,1.26284
3078,1.3358021
3079,1.6089338
3080,1.4026428
3081,1.477198
3082,1.7677007
3083,1.9838378
3084,1.4382311
3085,1.442291
3086,1.545057
3087,1.748692
3088,1.9337336
3089,1.6916571
3090,1.9848697
3091,1.983477
3092,1.3457519
3093,1.5248522
3094,1.4298602
3095,1.4095513
3096,1.9738247
3097,1.9811037
3098,1.3683808
3099,1.4673363
3100,1.7544817
3101,1.5387837
3102,1.4457891
3103,1.8625189
3104,1.4674916
3105,1.4202958
3106,1.7665454
3107,1.206126
3108,1.5334296
3109,1.6544626
3110,1.9135784
3111,1.5750382
3112,1.3849791
3113,1.3377618
3114,1.4342029
3115,1.6282529
3116,1.9749275
3117,1.5256124
3118,1.9870237
3119,1.8861709
3120,1.6093988
3121,1.834359
3122,1.9835656
3123,1.5066277
3124,1.5406784
3125,1.3881388
3126,1.5870334
3127,1.5361581
3128,1.3581547
3129,1.4799727
3130,1.3278964
3131,1.4286332
3132,1.4053895
3133,1.3499401
3134,1.4619502
3135,1.6112834
3136,1.2897066
3137,1.550548
3138,1.9788183
3139,1.1937846
3140,1.6518098
3141,1.2785102
3142,1.5828309
3143,1.3781925
3144,1.228657
3145,1.6805793
3146,1.6173991
3147,1.6248775
3148,1.544492
3149,1.3272691
3150,1.595605
3151,1.4869933
3152,1.6199558
3153,1.9882377
3154,1.1971412
3155,1.6202533
3156,1.3253846
3157,1.6234267
3158,1.6254866
3159,1.4879284
3160,1.5319592
3161,1.3996161
3162,1.4800504
3163,1.8177092
3164,1.3849922
3165,1.4330152
3166,1.3610077
3167,1.294089
3168,1.4150908
3169,1.4595785
3170,1.4311626
3171,1.2774119
3172,1.7407314
3173,1.3760171
3174,1.7827337
3175,1.7504125
3176,1.6052065
3177,1.817123
3178,1.3908992
3179,1.3707051
3180,1.2819914
3181,1.7049842
3182,1.3840808
3183,1.5711974
3184,1.3499789
3185,1.4237785
3186,1.3023949
3187,1.5121653
3188,1.38797
3189,1.5613993
3190,1.6551665
3191,1.3786842
3192,1.9828497
3193,1.8349274
3194,1.7668458
3195,1.8089615
3196,1.3393717
3197,1.1878346
3198,1.5492307
3199,1.794425
3200,1.4474852
3201,1.316047
3202,1.6072073
3203,1.5825869
3204,1.1938165
3205,1.7558535
3206,1.8389839
3207,1.5700866
3208,1.5050554
3209,1.9850142
3210,1.2982111
3211,1.4192731
3212,1.6892741
3213,1.1859182
3214,1.6255563
3215,1.5664464
3216,1.878851
3217,1.7608374
3218,1.5538037
3219,1.8020881
3220,1.5399367
3221,1.7089163
3222,1.7295152
3223,1.3469862
3224,1.597777
3225,1.2973077
3226,1.4815565
3227,1.4342664
3228,1.2643863
3229,1.877672
3230,1.4626219
3231,1.4530718
3232,1.3282965
3233,1.3438878
3234,1.9880708
3235,1.5162213
3236,1.9860737
3237,1.7408031
3238,1.3995161
3239,1.5133946
3240,1.8853012
3241,1.2030408
3242,1.6074535
3243,1.2713869
3244,1.4439635
3245,1.2938334
3246,1.9910945
3247,1.3123245
3248,1.322327
3249,1.2927792
3250,1.7857469
3251,1.3514946
3252,1.9852434
3253,1.3226011
3254,1.4714985
3255,1.3064934
3256,1.2947867
3257,1.5239948
3258,1.42553
3259,1.5615654
3260,1.5991645
3261,1.7199402
